STATION,NAME,DATE,Month,Day,Year,Season,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TDIFF
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/27/2009,12,27,2009,Winter,0,0,0,,54,41,13
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/28/2009,12,28,2009,Winter,0,0,0,,52,38,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/29/2009,12,29,2009,Winter,0,0,0,,48,25,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/30/2009,12,30,2009,Winter,0.02,0,0,,49,26,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/31/2009,12,31,2009,Winter,0.77,0,0,,58,42,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/1/2010,1,1,2010,Winter,0,0,0,,56,37,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/2/2010,1,2,2010,Winter,0,0,0,,37,27,10
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/3/2010,1,3,2010,Winter,0,0,0,,36,22,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/4/2010,1,4,2010,Winter,0,0,0,,39,23,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/5/2010,1,5,2010,Winter,0,0,0,,40,22,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/6/2010,1,6,2010,Winter,0,0,0,,42,24,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/7/2010,1,7,2010,Winter,0.01,0,0,,48,24,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/8/2010,1,8,2010,Winter,0.02,0,0,,46,28,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/9/2010,1,9,2010,Winter,0,0,0,,36,22,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/10/2010,1,10,2010,Winter,0,0,0,,39,22,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/11/2010,1,11,2010,Winter,0,0,0,,48,18,30
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/12/2010,1,12,2010,Winter,0,0,0,,47,30,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/13/2010,1,13,2010,Winter,0,0,0,,47,22,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/14/2010,1,14,2010,Winter,0,0,0,,54,23,31
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/15/2010,1,15,2010,Winter,0,0,0,,65,27,38
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/16/2010,1,16,2010,Winter,0.03,0,0,,64,30,34
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/17/2010,1,17,2010,Winter,1.27,0,0,,72,54,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/18/2010,1,18,2010,Winter,0,0,0,,63,41,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/19/2010,1,19,2010,Winter,0,0,0,,67,37,30
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/20/2010,1,20,2010,Winter,0,0,0,,69,39,30
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/21/2010,1,21,2010,Winter,0.65,0,0,,54,40,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/22/2010,1,22,2010,Winter,0.02,0,0,,48,42,6
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/23/2010,1,23,2010,Winter,0,0,0,,53,34,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/24/2010,1,24,2010,Winter,0,0,0,,68,41,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/25/2010,1,25,2010,Winter,0.99,0,0,,68,49,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/26/2010,1,26,2010,Winter,0,0,0,,54,38,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/27/2010,1,27,2010,Winter,0,0,0,,52,30,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/28/2010,1,28,2010,Winter,0,0,0,,61,31,30
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/29/2010,1,29,2010,Winter,0,0,0,,50,36,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/30/2010,1,30,2010,Winter,0.43,0,0,,37,26,11
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/31/2010,1,31,2010,Winter,0,0,0,,39,22,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/1/2010,2,1,2010,Winter,0,0,0,,53,22,31
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/2/2010,2,2,2010,Winter,1,0,0,,54,38,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/3/2010,2,3,2010,Winter,0,0,0,,53,32,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/4/2010,2,4,2010,Winter,0,0,0,,47,31,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/5/2010,2,5,2010,Winter,1.67,0,0,,64,39,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/6/2010,2,6,2010,Winter,0,0,0,,60,34,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/7/2010,2,7,2010,Winter,0,0,0,,45,27,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/8/2010,2,8,2010,Winter,0,0,0,,48,23,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/9/2010,2,9,2010,Winter,0.42,0,0,,55,30,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/10/2010,2,10,2010,Winter,0,0,0,,52,35,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/11/2010,2,11,2010,Winter,0,0,0,,49,31,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/12/2010,2,12,2010,Winter,0.11,1,0,,40,30,10
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/13/2010,2,13,2010,Winter,0.12,2.8,3,,37,31,6
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/14/2010,2,14,2010,Winter,0,0,0,,46,24,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/15/2010,2,15,2010,Winter,0.04,0,0,,58,30,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/16/2010,2,16,2010,Winter,0,0,0,,46,30,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/17/2010,2,17,2010,Winter,0,0,0,,47,25,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/18/2010,2,18,2010,Winter,0,0,0,,51,29,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/19/2010,2,19,2010,Winter,0,0,0,,59,30,29
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/20/2010,2,20,2010,Winter,0,0,0,,61,26,35
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/21/2010,2,21,2010,Winter,0,0,0,,63,31,32
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/22/2010,2,22,2010,Winter,0.67,0,0,,66,40,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/23/2010,2,23,2010,Winter,0,0,0,,60,41,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/24/2010,2,24,2010,Winter,0.2,0,0,,52,40,12
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/25/2010,2,25,2010,Winter,0,0,0,,45,33,12
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/26/2010,2,26,2010,Winter,0,0,0,,50,30,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/27/2010,2,27,2010,Winter,0,0,0,,55,31,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/28/2010,2,28,2010,Winter,0,0,0,,54,31,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/1/2010,3,1,2010,Winter,0,0,0,,57,29,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/2/2010,3,2,2010,Winter,0.89,0,0,,45,31,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/3/2010,3,3,2010,Winter,0,0,0,,44,35,9
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/4/2010,3,4,2010,Winter,0,0,0,,52,34,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/5/2010,3,5,2010,Winter,0,0,0,,52,29,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/6/2010,3,6,2010,Winter,0,0,0,,57,31,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/7/2010,3,7,2010,Winter,0,0,0,,63,28,35
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/8/2010,3,8,2010,Winter,0,0,0,,68,37,31
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/9/2010,3,9,2010,Winter,0,0,0,,72,36,36
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/10/2010,3,10,2010,Winter,0.04,0,0,,73,51,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/11/2010,3,11,2010,Winter,1.32,0,0,,65,55,10
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/12/2010,3,12,2010,Winter,0.01,0,0,,67,58,9
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/13/2010,3,13,2010,Winter,0.01,0,0,,69,53,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/14/2010,3,14,2010,Winter,0,0,0,,62,46,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/15/2010,3,15,2010,Winter,0,0,0,,66,44,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/16/2010,3,16,2010,Winter,0,0,0,,54,43,11
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/17/2010,3,17,2010,Winter,0,0,0,,62,35,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/18/2010,3,18,2010,Winter,0.01,0,0,,58,46,12
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/19/2010,3,19,2010,Winter,0,0,0,,75,45,30
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/20/2010,3,20,2010,Winter,0,0,0,,77,42,35
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/21/2010,12,21,2010,Winter,0,0,0,,43,25,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/22/2010,12,22,2010,Winter,0.01,0,0,,52,36,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/23/2010,12,23,2010,Winter,0,0,0,,47,29,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/24/2010,12,24,2010,Winter,0,0,0,,47,25,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/25/2010,12,25,2010,Winter,0.01,0,0,,52,24,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/26/2010,12,26,2010,Winter,0.58,0.1,0,,40,30,10
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/27/2010,12,27,2010,Winter,0,0,0,,39,26,13
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/28/2010,12,28,2010,Winter,0,0,0,,50,25,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/29/2010,12,29,2010,Winter,0,0,0,,51,25,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/30/2010,12,30,2010,Winter,0,0,0,,51,25,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/31/2010,12,31,2010,Winter,0,0,0,,62,29,33
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/1/2011,1,1,2011,Winter,0,0,0,,70,36,34
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/2/2011,1,2,2011,Winter,0.03,0,0,,69,47,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/3/2011,1,3,2011,Winter,0,0,0,,50,28,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/4/2011,1,4,2011,Winter,0,0,0,,57,23,34
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/5/2011,1,5,2011,Winter,0.01,0,0,,48,31,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/6/2011,1,6,2011,Winter,0,0,0,,48,32,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/7/2011,1,7,2011,Winter,0,0,0,,49,30,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/8/2011,1,8,2011,Winter,0,0,0,,50,29,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/9/2011,1,9,2011,Winter,0,0,0,,39,22,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/10/2011,1,10,2011,Winter,0.66,3.8,4,,32,26,6
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/11/2011,1,11,2011,Winter,0,0,1,,34,30,4
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/12/2011,1,12,2011,Winter,0,0,0,,38,30,8
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/13/2011,1,13,2011,Winter,0,0,0,,40,24,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/14/2011,1,14,2011,Winter,0,0,0,,45,21,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/15/2011,1,15,2011,Winter,0,0,0,,52,23,29
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/16/2011,1,16,2011,Winter,0,0,0,,54,27,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/17/2011,1,17,2011,Winter,0.4,0,0,,48,29,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/18/2011,1,18,2011,Winter,0,0,0,,47,39,8
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/19/2011,1,19,2011,Winter,0.08,0,0,,52,37,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/20/2011,1,20,2011,Winter,0,0,0,,53,30,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/21/2011,1,21,2011,Winter,0,0,0,,52,29,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/22/2011,1,22,2011,Winter,0.01,0.1,0,,32,21,11
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/23/2011,1,23,2011,Winter,0,0,0,,47,17,30
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/24/2011,1,24,2011,Winter,0,0,0,,48,23,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/25/2011,1,25,2011,Winter,1.12,0,0,,56,36,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/26/2011,1,26,2011,Winter,0.04,0,0,,59,44,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/27/2011,1,27,2011,Winter,0,0,0,,50,31,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/28/2011,1,28,2011,Winter,0,0,0,,57,29,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/29/2011,1,29,2011,Winter,0,0,0,,55,28,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/30/2011,1,30,2011,Winter,0,0,0,,67,39,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/31/2011,1,31,2011,Winter,0,0,0,,50,37,13
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/1/2011,2,1,2011,Winter,0,0,0,,61,38,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/2/2011,2,2,2011,Winter,0.36,0,0,,69,54,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/3/2011,2,3,2011,Winter,0,0,0,,56,41,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/4/2011,2,4,2011,Winter,2.12,0,0,,44,36,8
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/5/2011,2,5,2011,Winter,0.49,0,0,,64,43,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/6/2011,2,6,2011,Winter,0,0,0,,55,38,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/7/2011,2,7,2011,Winter,0.68,0,0,,52,38,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/8/2011,2,8,2011,Winter,0.02,0,0,,54,34,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/9/2011,2,9,2011,Winter,0.06,0,0,,48,29,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/10/2011,2,10,2011,Winter,0.2,0,0,,41,26,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/11/2011,2,11,2011,Winter,0.06,0,0,,37,24,13
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/12/2011,2,12,2011,Winter,0,0,0,,55,27,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/13/2011,2,13,2011,Winter,0,0,0,,58,27,31
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/14/2011,2,14,2011,Winter,0,0,0,,68,44,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/15/2011,2,15,2011,Winter,0,0,0,,59,39,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/16/2011,2,16,2011,Winter,0,0,0,,59,30,29
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/17/2011,2,17,2011,Winter,0,0,0,,71,38,33
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/18/2011,2,18,2011,Winter,0,0,0,,75,55,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/19/2011,2,19,2011,Winter,0,0,0,,73,50,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/20/2011,2,20,2011,Winter,0,0,0,,60,34,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/21/2011,2,21,2011,Winter,0,0,0,,75,50,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/22/2011,2,22,2011,Winter,0,0,0,,63,39,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/23/2011,2,23,2011,Winter,0,0,0,,58,33,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/24/2011,2,24,2011,Winter,0,0,0,,65,35,30
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/25/2011,2,25,2011,Winter,0.28,0,0,,69,50,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/26/2011,2,26,2011,Winter,0,0,0,,60,39,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/27/2011,2,27,2011,Winter,0,0,0,,80,43,37
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2/28/2011,2,28,2011,Winter,0.54,0,0,,77,60,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/1/2011,3,1,2011,Winter,0.23,0,0,,61,37,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/2/2011,3,2,2011,Winter,0,0,0,,66,34,32
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/3/2011,3,3,2011,Winter,0,0,0,,54,34,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/4/2011,3,4,2011,Winter,0,0,0,,61,31,30
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/5/2011,3,5,2011,Winter,0.02,0,0,,68,40,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/6/2011,3,6,2011,Winter,0.68,0,0,,68,47,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/7/2011,3,7,2011,Winter,0,0,0,,57,37,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/8/2011,3,8,2011,Winter,0,0,0,,63,36,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/9/2011,3,9,2011,Winter,0,0,0,,67,43,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/10/2011,3,10,2011,Winter,0.24,0,0,,69,49,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/11/2011,3,11,2011,Winter,0,0,0,,55,36,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/12/2011,3,12,2011,Winter,0,0,0,,65,32,33
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/13/2011,3,13,2011,Winter,0,0,0,,78,51,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/14/2011,3,14,2011,Winter,0,0,0,,63,45,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/15/2011,3,15,2011,Winter,0,0,0,,64,42,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/16/2011,3,16,2011,Winter,0.07,0,0,,74,49,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/17/2011,3,17,2011,Winter,0,0,0,,71,43,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/18/2011,3,18,2011,Winter,0,0,0,,84,51,33
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/19/2011,3,19,2011,Winter,0,0,0,,80,55,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",3/20/2011,3,20,2011,Winter,0,0,0,,63,47,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/21/2011,12,21,2011,Winter,0.05,0,0,,73,53,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/22/2011,12,22,2011,Winter,0,0,0,,78,64,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/23/2011,12,23,2011,Winter,0,0,0,,74,55,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/24/2011,12,24,2011,Winter,0,0,0,,58,39,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/25/2011,12,25,2011,Winter,0.02,0,0,,61,38,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/26/2011,12,26,2011,Winter,0,0,0,,58,36,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/27/2011,12,27,2011,Winter,0.5,0,0,,69,38,31
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/28/2011,12,28,2011,Winter,0,0,0,,56,37,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/29/2011,12,29,2011,Winter,0,0,0,,60,30,30
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/30/2011,12,30,2011,Winter,0,0,0,,64,35,29
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/31/2011,12,31,2011,Winter,0,0,0,,69,42,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/1/2012,1,1,2012,Winter,0,0,0,,69,38,31
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/2/2012,1,2,2012,Winter,0,0,0,,61,37,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/3/2012,1,3,2012,Winter,0,0,0,,40,26,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/4/2012,1,4,2012,Winter,0,0,0,,45,20,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/5/2012,1,5,2012,Winter,0,0,0,,59,33,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/6/2012,1,6,2012,Winter,0,0,0,,67,32,35
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/7/2012,1,7,2012,Winter,0,0,0,,71,49,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/8/2012,1,8,2012,Winter,0,0,0,,64,51,13
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/9/2012,1,9,2012,Winter,0.07,0,0,,55,44,11
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/10/2012,1,10,2012,Winter,0,0,0,,62,46,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/11/2012,1,11,2012,Winter,1.18,0,0,,64,47,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/12/2012,1,12,2012,Winter,0,0,0,,65,48,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/13/2012,1,13,2012,Winter,0,0,0,,66,36,30
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/14/2012,1,14,2012,Winter,0,0,0,,49,30,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/15/2012,1,15,2012,Winter,0,0,0,,50,28,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/16/2012,1,16,2012,Winter,0,0,0,,53,27,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/17/2012,1,17,2012,Winter,0.01,0,0,,68,45,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/18/2012,1,18,2012,Winter,0.15,0,0,,61,37,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/19/2012,1,19,2012,Winter,0,0,0,,53,32,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/20/2012,1,20,2012,Winter,0,0,0,,63,36,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/21/2012,1,21,2012,Winter,0.16,0,0,,70,54,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/22/2012,1,22,2012,Winter,0,0,0,,57,40,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/23/2012,1,23,2012,Winter,0,0,0,,63,42,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/24/2012,1,24,2012,Winter,0,0,0,,76,48,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/25/2012,1,25,2012,Winter,0,0,0,,68,40,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/26/2012,1,26,2012,Winter,0.01,0,0,,74,42,32
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",1/27/2012,1,27,2012,Winter,0.19,0,0,,70,48,22
